PERIODO,CLAVE_INDUSTRIA,INDUSTRIA,VALOR_CONSTANTE,VALOR_CORRIENTE
1995-07-01,3222,Fabricación de productos de cartón y papel,6617.08825,1671.437
1995-10-01,3222,Fabricación de productos de cartón y papel,6785.01575,1834.82825
1996-01-01,3222,Fabricación de productos de cartón y papel,7457.84325,2102.35425
1996-04-01,3222,Fabricación de productos de cartón y papel,7138.28925,2072.645
1996-07-01,3222,Fabricación de productos de cartón y papel,7251.764,2146.981
1996-10-01,3222,Fabricación de productos de cartón y papel,7363.0225,2185.75375
1997-01-01,3222,Fabricación de productos de cartón y papel,7607.0165,2361.046
1997-04-01,3222,Fabricación de productos de cartón y papel,7916.871,2486.66125
1997-07-01,3222,Fabricación de productos de cartón y papel,8254.935,2654.71675
1997-10-01,3222,Fabricación de productos de cartón y papel,8187.7925,2620.381
1998-01-01,3222,Fabricación de productos de cartón y papel,8172.91225,2769.02175
1998-04-01,3222,Fabricación de productos de cartón y papel,8288.64525,2915.36825
1998-07-01,3222,Fabricación de productos de cartón y papel,8923.82675,3236.65875
1998-10-01,3222,Fabricación de productos de cartón y papel,8698.5575,3364.21725
1999-01-01,3222,Fabricación de productos de cartón y papel,8793.8895,3482.74375
1999-04-01,3222,Fabricación de productos de cartón y papel,8967.336,3584.095
1999-07-01,3222,Fabricación de productos de cartón y papel,9333.617,3757.8255
1999-10-01,3222,Fabricación de productos de cartón y papel,9282.36775,3838.2965
2000-01-01,3222,Fabricación de productos de cartón y papel,9424.91675,3961.50675
2000-04-01,3222,Fabricación de productos de cartón y papel,9289.76225,4099.526
2000-07-01,3222,Fabricación de productos de cartón y papel,9801.9915,4456.09225
2000-10-01,3222,Fabricación de productos de cartón y papel,9295.13375,4279.74975
2001-01-01,3222,Fabricación de productos de cartón y papel,9360.507,4360.6055
2001-04-01,3222,Fabricación de productos de cartón y papel,9366.542,4420.27
2001-07-01,3222,Fabricación de productos de cartón y papel,9440.59525,4516.8875
2001-10-01,3222,Fabricación de productos de cartón y papel,9307.63075,4471.286
2002-01-01,3222,Fabricación de productos de cartón y papel,9304.21225,4490.4135
2002-04-01,3222,Fabricación de productos de cartón y papel,9788.2915,4767.35175
2002-07-01,3222,Fabricación de productos de cartón y papel,9702.296,4771.3065
2002-10-01,3222,Fabricación de productos de cartón y papel,9221.52325,4576.6575
2003-01-01,3222,Fabricación de productos de cartón y papel,9532.293,4747.554
2003-04-01,3222,Fabricación de productos de cartón y papel,9402.1225,4804.37925
2003-07-01,3222,Fabricación de productos de cartón y papel,9525.2575,4897.737
2003-10-01,3222,Fabricación de productos de cartón y papel,9415.956,4892.29075
2004-01-01,3222,Fabricación de productos de cartón y papel,9524.691,4978.41775
2004-04-01,3222,Fabricación de productos de cartón y papel,9633.28175,5288.82275
2004-07-01,3222,Fabricación de productos de cartón y papel,9995.8525,5627.105
2004-10-01,3222,Fabricación de productos de cartón y papel,9909.232,5632.70525
2005-01-01,3222,Fabricación de productos de cartón y papel,9641.85625,5587.932
2005-04-01,3222,Fabricación de productos de cartón y papel,10233.37425,5968.06275
2005-07-01,3222,Fabricación de productos de cartón y papel,10514.93525,6142.68375
2005-10-01,3222,Fabricación de productos de cartón y papel,10193.86825,5940.1545
2006-01-01,3222,Fabricación de productos de cartón y papel,10609.213,6188.11925
2006-04-01,3222,Fabricación de productos de cartón y papel,10535.544,6347.1905
2006-07-01,3222,Fabricación de productos de cartón y papel,10865.09375,6567.01475
2006-10-01,3222,Fabricación de productos de cartón y papel,10771.12825,6549.3905
2007-01-01,3222,Fabricación de productos de cartón y papel,11201.60625,6889.798
2007-04-01,3222,Fabricación de productos de cartón y papel,11083.86325,7133.967
2007-07-01,3222,Fabricación de productos de cartón y papel,10980.46925,7102.6305
2007-10-01,3222,Fabricación de productos de cartón y papel,11014.7455,7144.2925
2008-01-01,3222,Fabricación de productos de cartón y papel,11446.9325,7480.983
2008-04-01,3222,Fabricación de productos de cartón y papel,11563.84675,7443.0555
2008-07-01,3222,Fabricación de productos de cartón y papel,11645.3985,7468.04875
2008-10-01,3222,Fabricación de productos de cartón y papel,10960.65225,7933.1295
2009-01-01,3222,Fabricación de productos de cartón y papel,11178.35325,8352.1435
2009-04-01,3222,Fabricación de productos de cartón y papel,11092.15925,7886.003
2009-07-01,3222,Fabricación de productos de cartón y papel,11240.547,7889.9555
2009-10-01,3222,Fabricación de productos de cartón y papel,11540.20175,8115.17875
2010-01-01,3222,Fabricación de productos de cartón y papel,11960.496,8511.224
2010-04-01,3222,Fabricación de productos de cartón y papel,12084.865,8847.9445
2010-07-01,3222,Fabricación de productos de cartón y papel,12010.7915,9049.3055
2010-10-01,3222,Fabricación de productos de cartón y papel,11682.0835,8727.493
2011-01-01,3222,Fabricación de productos de cartón y papel,12046.85375,9055.97825
2011-04-01,3222,Fabricación de productos de cartón y papel,12172.32825,9204.903
2011-07-01,3222,Fabricación de productos de cartón y papel,12134.69475,9186.0075
2011-10-01,3222,Fabricación de productos de cartón y papel,12090.40925,9185.7575
2012-01-01,3222,Fabricación de productos de cartón y papel,12821.427,9781.53175
2012-04-01,3222,Fabricación de productos de cartón y papel,12966.41775,9972.689
2012-07-01,3222,Fabricación de productos de cartón y papel,12758.7615,10075.479
2012-10-01,3222,Fabricación de productos de cartón y papel,12651.53275,10153.7985
2013-01-01,3222,Fabricación de productos de cartón y papel,13060.7735,10452.15125
2013-04-01,3222,Fabricación de productos de cartón y papel,13029.5955,10403.5625
2013-07-01,3222,Fabricación de productos de cartón y papel,13193.132,10479.434
2013-10-01,3222,Fabricación de productos de cartón y papel,13272.027,10490.7065
2014-01-01,3222,Fabricación de productos de cartón y papel,13861.66025,10997.39875
2014-04-01,3222,Fabricación de productos de cartón y papel,13813.3035,10952.17825
2014-07-01,3222,Fabricación de productos de cartón y papel,13946.087,11085.07175
2014-10-01,3222,Fabricación de productos de cartón y papel,14457.274,11605.14725
2015-01-01,3222,Fabricación de productos de cartón y papel,14680.14775,12012.96225
2015-04-01,3222,Fabricación de productos de cartón y papel,14687.156,12375.7485
2015-07-01,3222,Fabricación de productos de cartón y papel,14940.1425,12842.57875
2015-10-01,3222,Fabricación de productos de cartón y papel,15120.28475,13196.0395
2016-01-01,3222,Fabricación de productos de cartón y papel,15297.09025,13632.26
2016-04-01,3222,Fabricación de productos de cartón y papel,15577.7155,13998.4055
2016-07-01,3222,Fabricación de productos de cartón y papel,15368.85125,14002.96125
2016-10-01,3222,Fabricación de productos de cartón y papel,15492.444,14325.07825
2017-01-01,3222,Fabricación de productos de cartón y papel,16315.7615,15343.59675
2017-04-01,3222,Fabricación de productos de cartón y papel,16132.601,15302.14625
2017-07-01,3222,Fabricación de productos de cartón y papel,16328.51275,15547.697
2017-10-01,3222,Fabricación de productos de cartón y papel,16176.47775,15597.553
2018-01-01,3222,Fabricación de productos de cartón y papel,16642.90825,16255.6185
2018-04-01,3222,Fabricación de productos de cartón y papel,16873.963,16771.1195
2018-07-01,3222,Fabricación de productos de cartón y papel,16800.44525,16919.53225
2018-10-01,3222,Fabricación de productos de cartón y papel,16639.90025,17010.9465
2019-01-01,3222,Fabricación de productos de cartón y papel,16876.37825,17556.46525
2019-04-01,3222,Fabricación de productos de cartón y papel,16754.4205,17553.9335
2019-07-01,3222,Fabricación de productos de cartón y papel,16722.53925,17643.4265
2019-10-01,3222,Fabricación de productos de cartón y papel,16229.89975,17244.72775
2020-01-01,3222,Fabricación de productos de cartón y papel,17244.61625,18502.16525
2020-04-01,3222,Fabricación de productos de cartón y papel,15527.9835,17099.29225
2020-07-01,3222,Fabricación de productos de cartón y papel,16544.33275,18286.08175
2020-10-01,3222,Fabricación de productos de cartón y papel,16581.01975,18315.14875
2021-01-01,3222,Fabricación de productos de cartón y papel,16972.9865,18819.1895
2021-04-01,3222,Fabricación de productos de cartón y papel,17488.6705,19707.747
2021-07-01,3222,Fabricación de productos de cartón y papel,18062.627,20761.5555
2021-10-01,3222,Fabricación de productos de cartón y papel,18451.44725,21771.64225
2022-01-01,3222,Fabricación de productos de cartón y papel,18489.87475,22091.45425
2022-04-01,3222,Fabricación de productos de cartón y papel,18485.446,22508.2685
2022-07-01,3222,Fabricación de productos de cartón y papel,18510.30025,23213.166
2022-10-01,3222,Fabricación de productos de cartón y papel,18079.817,22695.86125
2023-01-01,3222,Fabricación de productos de cartón y papel,18337.15825,22870.88025
2023-04-01,3222,Fabricación de productos de cartón y papel,17617.14475,21905.81275
2023-07-01,3222,Fabricación de productos de cartón y papel,17073.496,21074.18375
2023-10-01,3222,Fabricación de productos de cartón y papel,16316.045,20193.1035
2024-01-01,3222,Fabricación de productos de cartón y papel,16551.64875,20444.13425
2024-04-01,3222,Fabricación de productos de cartón y papel,16901.7885,20897.42125
2024-07-01,3222,Fabricación de productos de cartón y papel,16686.07125,20883.94925
2024-10-01,3222,Fabricación de productos de cartón y papel,16270.03975,20594.297
2025-01-01,3222,Fabricación de productos de cartón y papel,16775.65225,21501.31425
2025-04-01,3222,Fabricación de productos de cartón y papel,16302.67775,20881.576
2025-07-01,3222,Fabricación de productos de cartón y papel,15993.14825,20420.406
1993-01-01,323,Impresión e industrias conexas,3936.116,775.338
1993-04-01,323,Impresión e industrias conexas,3510.1235,694.31525
1993-07-01,323,Impresión e industrias conexas,5195.4355,1092.794
1993-10-01,323,Impresión e industrias conexas,5668.955,1134.051
1994-01-01,323,Impresión e industrias conexas,3780.04025,791.96325
1994-04-01,323,Impresión e industrias conexas,3721.1465,787.479
1994-07-01,323,Impresión e industrias conexas,5264.4485,1187.9655
1994-10-01,323,Impresión e industrias conexas,5999.86375,1296.52725
1995-01-01,323,Impresión e industrias conexas,3809.09025,1014.42575
1995-04-01,323,Impresión e industrias conexas,3527.4795,1087.0285
1995-07-01,323,Impresión e industrias conexas,4843.3325,1496.16
1995-10-01,323,Impresión e industrias conexas,5535.07475,1753.77175
1996-01-01,323,Impresión e industrias conexas,3771.2015,1397.63875
1996-04-01,323,Impresión e industrias conexas,3477.45025,1259.13025
1996-07-01,323,Impresión e industrias conexas,4770.868,1762.24275
1996-10-01,323,Impresión e industrias conexas,5376.59725,2020.39825
1997-01-01,323,Impresión e industrias conexas,4050.50325,1573.47925
1997-04-01,323,Impresión e industrias conexas,4320.859,1635.756
1997-07-01,323,Impresión e industrias conexas,5995.46325,2294.42475
1997-10-01,323,Impresión e industrias conexas,6765.39425,2529.186
1998-01-01,323,Impresión e industrias conexas,4922.20525,1904.53825
1998-04-01,323,Impresión e industrias conexas,4394.722,1818.471
1998-07-01,323,Impresión e industrias conexas,6382.558,2770.426
1998-10-01,323,Impresión e industrias conexas,6726.4685,2906.114
1999-01-01,323,Impresión e industrias conexas,4599.352,2175.61525
1999-04-01,323,Impresión e industrias conexas,4765.2815,2279.955
1999-07-01,323,Impresión e industrias conexas,6403.1235,3070.19175
1999-10-01,323,Impresión e industrias conexas,7396.105,3390.715
2000-01-01,323,Impresión e industrias conexas,4996.138,2319.3025
2000-04-01,323,Impresión e industrias conexas,4870.37675,2304.15125
2000-07-01,323,Impresión e industrias conexas,6284.11725,3077.02125
2000-10-01,323,Impresión e industrias conexas,7161.758,3499.058
2001-01-01,323,Impresión e industrias conexas,4767.33875,2539.36575
2001-04-01,323,Impresión e industrias conexas,4319.15575,2361.52875
2001-07-01,323,Impresión e industrias conexas,5873.78125,3299.35825
2001-10-01,323,Impresión e industrias conexas,6895.1005,3746.14125
2002-01-01,323,Impresión e industrias conexas,3744.82075,2045.3835
2002-04-01,323,Impresión e industrias conexas,4447.04475,2359.25975
2002-07-01,323,Impresión e industrias conexas,5456.4535,2876.031
2002-10-01,323,Impresión e industrias conexas,7161.708,3730.61575
2003-01-01,323,Impresión e industrias conexas,3954.40475,2096.251
2003-04-01,323,Impresión e industrias conexas,4353.565,2344.4545
2003-07-01,323,Impresión e industrias conexas,5379.34625,2918.0085
2003-10-01,323,Impresión e industrias conexas,6641.155,3544.456
2004-01-01,323,Impresión e industrias conexas,3952.5495,2167.96825
2004-04-01,323,Impresión e industrias conexas,3981.771,2210.414
2004-07-01,323,Impresión e industrias conexas,5184.7685,2917.362
2004-10-01,323,Impresión e industrias conexas,6628.638,3642.98175
2005-01-01,323,Impresión e industrias conexas,3744.11475,2145.07575
2005-04-01,323,Impresión e industrias conexas,4589.22875,2655.591
2005-07-01,323,Impresión e industrias conexas,5502.353,3219.12075
2005-10-01,323,Impresión e industrias conexas,6408.9985,3609.0225
2006-01-01,323,Impresión e industrias conexas,4363.2965,2518.6955
2006-04-01,323,Impresión e industrias conexas,5512.482,3202.39525
2006-07-01,323,Impresión e industrias conexas,5848.442,3334.8105
2006-10-01,323,Impresión e industrias conexas,6686.3615,3718.68975
2007-01-01,323,Impresión e industrias conexas,4263.45375,2414.83
2007-04-01,323,Impresión e industrias conexas,4948.82325,2816.188
2007-07-01,323,Impresión e industrias conexas,6170.1895,3524.402
2007-10-01,323,Impresión e industrias conexas,7121.8875,3997.37425
2008-01-01,323,Impresión e industrias conexas,4580.77575,2641.65725
2008-04-01,323,Impresión e industrias conexas,5270.00125,3075.922
2008-07-01,323,Impresión e industrias conexas,6233.725,3687.89125
2008-10-01,323,Impresión e industrias conexas,7239.252,4416.5025
2009-01-01,323,Impresión e industrias conexas,4787.3005,3101.164
2009-04-01,323,Impresión e industrias conexas,5160.5685,3473.94425
2009-07-01,323,Impresión e industrias conexas,5848.50575,3914.9605
2009-10-01,323,Impresión e industrias conexas,6048.951,3962.21525
2010-01-01,323,Impresión e industrias conexas,4921.97325,3102.4135
2010-04-01,323,Impresión e industrias conexas,5982.93625,3631.5475
2010-07-01,323,Impresión e industrias conexas,6232.4295,3792.39825
2010-10-01,323,Impresión e industrias conexas,6789.087,4180.01175
2011-01-01,323,Impresión e industrias conexas,5301.99275,3344.5415
2011-04-01,323,Impresión e industrias conexas,5709.569,3740.203
2011-07-01,323,Impresión e industrias conexas,6371.39825,4373.0
2011-10-01,323,Impresión e industrias conexas,7165.38075,5089.62825
2012-01-01,323,Impresión e industrias conexas,5132.64675,3701.79925
2012-04-01,323,Impresión e industrias conexas,6054.93975,4479.828
2012-07-01,323,Impresión e industrias conexas,6467.87775,4933.078
2012-10-01,323,Impresión e industrias conexas,5842.25075,4574.2805
2013-01-01,323,Impresión e industrias conexas,4838.49025,3904.8055
2013-04-01,323,Impresión e industrias conexas,5431.306,4487.41925
2013-07-01,323,Impresión e industrias conexas,5577.78825,4732.4255
2013-10-01,323,Impresión e industrias conexas,5781.5675,4888.17875
2014-01-01,323,Impresión e industrias conexas,4758.0375,4006.57125
2014-04-01,323,Impresión e industrias conexas,5319.445,4473.71225
2014-07-01,323,Impresión e industrias conexas,5781.46875,4871.786
2014-10-01,323,Impresión e industrias conexas,6462.12375,5502.7215
2015-01-01,323,Impresión e industrias conexas,5366.3195,4651.2515
2015-04-01,323,Impresión e industrias conexas,5527.74525,4880.72275
2015-07-01,323,Impresión e industrias conexas,5763.8155,5137.89325
2015-10-01,323,Impresión e industrias conexas,6305.35475,5681.0535
2016-01-01,323,Impresión e industrias conexas,5382.55025,4996.55825
